,DP_splits,DP_moms_splits,cdcl_splits,cdcl_moms_splits,cdcl_chron_splits,cdcl_chron_moms_splits,sudoku_given_clauses,DP_list_sat_clauses,DP_moms_list_sat_clauses,cdcl_list_sat_clauses,cdcl_moms_list_sat_clauses,cdcl_chron_list_sat_clauses,cdcl_chron_moms_list_sat_clauses
102,0,0,0,0,0,0,56,[2084],[2084],[2084],[2084],[2084],[2084]
103,0,0,0,0,0,0,60,[1056],[1056],[1056],[1056],[1056],[1056]
104,0,0,0,0,0,0,63,[10643],[10643],[10644],[10644],[10644],[10644]
105,0,0,0,0,0,0,53,[4578],[4578],[4578],[4578],[4578],[4578]
106,0,0,0,0,0,0,61,[4578],[4578],[4578],[4578],[4578],[4578]
107,0,0,0,0,0,0,50,[10643],[10643],[10644],[10644],[10644],[10644]
108,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
109,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
110,0,0,0,0,0,0,48,[2084],[2084],[2084],[2084],[2084],[2084]
111,0,0,0,0,0,0,61,[7200],[7200],[7200],[7200],[7200],[7200]
112,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
113,0,0,0,0,0,0,48,[10643],[10643],[10644],[10644],[10644],[10644]
114,0,0,0,0,0,0,48,[10643],[10643],[10644],[10644],[10644],[10644]
115,0,0,0,0,0,0,55,[1056],[1056],[1056],[1056],[1056],[1056]
116,0,0,0,0,0,0,60,[1574],[1574],[1574],[1574],[1574],[1574]
117,0,0,0,0,0,0,66,[3598],[3598],[3598],[3598],[3598],[3598]
118,0,0,0,0,0,0,56,[6090],[6090],[6090],[6090],[6090],[6090]
119,0,0,0,0,0,0,59,[1574],[1574],[1574],[1574],[1574],[1574]
120,0,0,0,0,0,0,54,[4092],[4092],[4092],[4092],[4092],[4092]
121,0,0,0,0,0,0,59,[9833],[9833],[9834],[9834],[9834],[9834]
122,0,0,0,0,0,0,53,[2586],[2586],[2586],[2586],[2586],[2586]
123,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
124,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
125,0,0,0,0,0,0,65,[10643],[10643],[10644],[10644],[10644],[10644]
126,0,0,0,0,0,0,55,[3096],[3096],[3096],[3096],[3096],[3096]
127,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
128,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
129,0,0,0,0,0,0,62,[5068],[5068],[5068],[5068],[5068],[5068]
130,0,0,0,0,0,0,56,[4092],[4092],[4092],[4092],[4092],[4092]
131,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
132,0,0,0,0,0,0,63,[10643],[10643],[10644],[10644],[10644],[10644]
133,0,0,0,0,0,0,52,[1056],[1056],[1056],[1056],[1056],[1056]
134,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
135,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
136,0,0,0,0,0,0,59,[5068],[5068],[5068],[5068],[5068],[5068]
137,0,0,0,0,0,0,58,[9833],[9833],[9834],[9834],[9834],[9834]
138,0,0,0,0,0,0,58,[5068],[5068],[5068],[5068],[5068],[5068]
139,0,0,0,0,0,0,56,[5068],[5068],[5068],[5068],[5068],[5068]
140,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
141,0,0,0,0,0,0,56,[4578],[4578],[4578],[4578],[4578],[4578]
142,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
143,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
144,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
145,0,0,0,0,0,0,52,[10643],[10643],[10644],[10644],[10644],[10644]
146,0,0,0,0,0,0,63,[7200],[7200],[7200],[7200],[7200],[7200]
147,0,0,0,0,0,0,62,[1574],[1574],[1574],[1574],[1574],[1574]
148,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
149,0,0,0,0,0,0,56,[2586],[2586],[2586],[2586],[2586],[2586]
150,0,0,0,0,0,0,56,[2084],[2084],[2084],[2084],[2084],[2084]
151,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
152,0,0,0,0,0,0,55,[9833],[9833],[9834],[9834],[9834],[9834]
153,0,0,0,0,0,0,64,[10643],[10643],[10644],[10644],[10644],[10644]
154,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
155,0,0,0,0,0,0,61,[8888],[8888],[8889],[8889],[8889],[8889]
156,0,0,0,0,0,0,61,[1056],[1056],[1056],[1056],[1056],[1056]
157,0,0,0,0,0,0,62,[9833],[9833],[9834],[9834],[9834],[9834]
158,0,0,0,0,0,0,56,[9533],[9533],[9534],[9534],[9534],[9534]
159,0,0,0,0,0,0,57,[8543],[8543],[8544],[8544],[8544],[8544]
160,0,0,0,0,0,0,55,[2586],[2586],[2586],[2586],[2586],[2586]
161,0,0,0,0,0,0,59,[2586],[2586],[2586],[2586],[2586],[2586]
162,0,0,0,0,0,0,62,[1574],[1574],[1574],[1574],[1574],[1574]
163,0,0,0,0,0,0,56,[2586],[2586],[2586],[2586],[2586],[2586]
164,0,0,0,0,0,0,58,[3096],[3096],[3096],[3096],[3096],[3096]
165,0,0,0,0,0,0,63,[7200],[7200],[7200],[7200],[7200],[7200]
166,0,0,0,0,0,0,56,[4578],[4578],[4578],[4578],[4578],[4578]
167,0,0,0,0,0,0,59,[1056],[1056],[1056],[1056],[1056],[1056]
168,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
169,0,0,0,0,0,0,60,[2586],[2586],[2586],[2586],[2586],[2586]
170,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
171,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
172,0,0,0,0,0,0,53,[10643],[10643],[10644],[10644],[10644],[10644]
173,0,0,0,0,0,0,63,[3096],[3096],[3096],[3096],[3096],[3096]
174,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
175,0,0,0,0,0,0,53,[2586],[2586],[2586],[2586],[2586],[2586]
176,0,0,0,0,0,0,60,[3096],[3096],[3096],[3096],[3096],[3096]
177,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
178,0,0,0,0,0,0,58,[3096],[3096],[3096],[3096],[3096],[3096]
179,0,0,0,0,0,0,56,[6090],[6090],[6090],[6090],[6090],[6090]
180,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
181,0,0,0,0,0,0,66,[1574],[1574],[1574],[1574],[1574],[1574]
182,0,0,0,0,0,0,51,[9533],[9533],[9534],[9534],[9534],[9534]
183,0,0,0,0,0,0,52,[7746],[7746],[7746],[7746],[7746],[7746]
184,0,0,0,0,0,0,59,[2586],[2586],[2586],[2586],[2586],[2586]
185,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
186,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
187,0,0,0,0,0,0,57,[4092],[4092],[4092],[4092],[4092],[4092]
188,0,0,0,0,0,0,52,[10643],[10643],[10644],[10644],[10644],[10644]
189,0,0,0,0,0,0,58,[10118],[10118],[10119],[10119],[10119],[10119]
190,0,0,0,0,0,0,57,[4578],[4578],[4578],[4578],[4578],[4578]
191,0,0,0,0,0,0,51,[10643],[10643],[10644],[10644],[10644],[10644]
192,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
193,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
194,0,0,0,0,0,0,57,[1574],[1574],[1574],[1574],[1574],[1574]
195,0,0,0,0,0,0,58,[2084],[2084],[2084],[2084],[2084],[2084]
196,0,0,0,0,0,0,53,[10643],[10643],[10644],[10644],[10644],[10644]
197,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
198,0,0,0,0,0,0,62,[10118],[10118],[10119],[10119],[10119],[10119]
199,0,0,0,0,0,0,59,[1574],[1574],[1574],[1574],[1574],[1574]
200,0,0,0,0,0,0,57,[5068],[5068],[5068],[5068],[5068],[5068]
201,0,0,0,0,0,0,60,[7200],[7200],[7200],[7200],[7200],[7200]
202,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
203,0,0,0,0,0,0,56,[7200],[7200],[7200],[7200],[7200],[7200]
204,0,0,0,0,0,0,62,[10643],[10643],[10644],[10644],[10644],[10644]
205,0,0,0,0,0,0,55,[2586],[2586],[2586],[2586],[2586],[2586]
206,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
207,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
208,0,0,0,0,0,0,62,[2586],[2586],[2586],[2586],[2586],[2586]
209,0,0,0,0,0,0,50,[10643],[10643],[10644],[10644],[10644],[10644]
210,0,0,0,0,0,0,62,[10643],[10643],[10644],[10644],[10644],[10644]
211,0,0,0,0,0,0,56,[2084],[2084],[2084],[2084],[2084],[2084]
212,0,0,0,0,0,0,58,[1056],[1056],[1056],[1056],[1056],[1056]
213,0,0,0,0,0,0,47,[2586],[2586],[2586],[2586],[2586],[2586]
214,0,0,0,0,0,0,57,[2586],[2586],[2586],[2586],[2586],[2586]
215,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
216,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
217,0,0,0,0,0,0,49,[9533],[9533],[9534],[9534],[9534],[9534]
218,0,0,0,0,0,0,54,[1574],[1574],[1574],[1574],[1574],[1574]
219,0,0,0,0,0,0,62,[4092],[4092],[4092],[4092],[4092],[4092]
220,0,0,0,0,0,0,53,[8888],[8888],[8889],[8889],[8889],[8889]
221,0,0,0,0,0,0,55,[1574],[1574],[1574],[1574],[1574],[1574]
222,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
223,0,0,0,0,0,0,68,[10388],[10388],[10389],[10389],[10389],[10389]
224,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
225,0,0,0,0,0,0,57,[1574],[1574],[1574],[1574],[1574],[1574]
226,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
227,0,0,0,0,0,0,52,[4092],[4092],[4092],[4092],[4092],[4092]
228,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
229,0,0,0,0,0,0,57,[9218],[9218],[9219],[9219],[9219],[9219]
230,0,0,0,0,0,0,61,[8543],[8543],[8544],[8544],[8544],[8544]
231,0,0,0,0,0,0,54,[2084],[2084],[2084],[2084],[2084],[2084]
232,0,0,0,0,0,0,53,[10643],[10643],[10644],[10644],[10644],[10644]
233,0,0,0,0,0,0,59,[5068],[5068],[5068],[5068],[5068],[5068]
234,0,0,0,0,0,0,51,[5068],[5068],[5068],[5068],[5068],[5068]
235,0,0,0,0,0,0,64,[3096],[3096],[3096],[3096],[3096],[3096]
236,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
237,0,0,0,0,0,0,58,[2084],[2084],[2084],[2084],[2084],[2084]
238,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
239,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
240,0,0,0,0,0,0,60,[2084],[2084],[2084],[2084],[2084],[2084]
241,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
242,0,0,0,0,0,0,58,[2586],[2586],[2586],[2586],[2586],[2586]
243,0,0,0,0,0,0,56,[3598],[3598],[3598],[3598],[3598],[3598]
244,0,0,0,0,0,0,56,[3096],[3096],[3096],[3096],[3096],[3096]
245,0,0,0,0,0,0,66,[10643],[10643],[10644],[10644],[10644],[10644]
246,0,0,0,0,0,0,66,[4578],[4578],[4578],[4578],[4578],[4578]
247,0,0,0,0,0,0,55,[10388],[10388],[10389],[10389],[10389],[10389]
248,0,0,0,0,0,0,60,[9533],[9533],[9534],[9534],[9534],[9534]
249,0,0,0,0,0,0,61,[4578],[4578],[4578],[4578],[4578],[4578]
250,0,0,0,0,0,0,59,[4578],[4578],[4578],[4578],[4578],[4578]
251,0,0,0,0,0,0,57,[1056],[1056],[1056],[1056],[1056],[1056]
252,0,0,0,0,0,0,58,[5068],[5068],[5068],[5068],[5068],[5068]
253,0,0,0,0,0,0,62,[10388],[10388],[10389],[10389],[10389],[10389]
254,0,0,0,0,0,0,53,[10643],[10643],[10644],[10644],[10644],[10644]
255,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
256,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
257,0,0,0,0,0,0,65,[4092],[4092],[4092],[4092],[4092],[4092]
258,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
259,0,0,0,0,0,0,49,[1574],[1574],[1574],[1574],[1574],[1574]
260,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
261,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
262,0,0,0,0,0,0,55,[3598],[3598],[3598],[3598],[3598],[3598]
263,0,0,0,0,0,0,62,[4578],[4578],[4578],[4578],[4578],[4578]
264,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
265,0,0,0,0,0,0,65,[4092],[4092],[4092],[4092],[4092],[4092]
266,0,0,0,0,0,0,57,[4578],[4578],[4578],[4578],[4578],[4578]
267,0,0,0,0,0,0,63,[1574],[1574],[1574],[1574],[1574],[1574]
268,0,0,0,0,0,0,57,[4092],[4092],[4092],[4092],[4092],[4092]
269,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
270,0,0,0,0,0,0,51,[1056],[1056],[1056],[1056],[1056],[1056]
271,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
272,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
273,0,0,0,0,0,0,58,[3096],[3096],[3096],[3096],[3096],[3096]
274,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
275,0,0,0,0,0,0,63,[3096],[3096],[3096],[3096],[3096],[3096]
276,0,0,0,0,0,0,62,[4092],[4092],[4092],[4092],[4092],[4092]
277,0,0,0,0,0,0,61,[8543],[8543],[8544],[8544],[8544],[8544]
278,0,0,0,0,0,0,55,[1574],[1574],[1574],[1574],[1574],[1574]
279,0,0,0,0,0,0,51,[3598],[3598],[3598],[3598],[3598],[3598]
280,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
281,0,0,0,0,0,0,52,[10643],[10643],[10644],[10644],[10644],[10644]
282,0,0,0,0,0,0,62,[2586],[2586],[2586],[2586],[2586],[2586]
283,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
284,0,0,0,0,0,0,57,[7746],[7746],[7746],[7746],[7746],[7746]
285,0,0,0,0,0,0,56,[2084],[2084],[2084],[2084],[2084],[2084]
286,0,0,0,0,0,0,55,[4092],[4092],[4092],[4092],[4092],[4092]
287,0,0,0,0,0,0,64,[9218],[9218],[9219],[9219],[9219],[9219]
288,0,0,0,0,0,0,58,[10388],[10388],[10389],[10389],[10389],[10389]
289,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
290,0,0,0,0,0,0,55,[2586],[2586],[2586],[2586],[2586],[2586]
291,0,0,0,0,0,0,67,[1056],[1056],[1056],[1056],[1056],[1056]
292,0,0,0,0,0,0,61,[3598],[3598],[3598],[3598],[3598],[3598]
293,0,0,0,0,0,0,56,[4578],[4578],[4578],[4578],[4578],[4578]
294,0,0,0,0,0,0,56,[3598],[3598],[3598],[3598],[3598],[3598]
295,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
296,0,0,0,0,0,0,56,[1056],[1056],[1056],[1056],[1056],[1056]
297,0,0,0,0,0,0,63,[10643],[10643],[10644],[10644],[10644],[10644]
298,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
299,0,0,0,0,0,0,57,[1574],[1574],[1574],[1574],[1574],[1574]
300,0,0,0,0,0,0,64,[4578],[4578],[4578],[4578],[4578],[4578]
301,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
302,0,0,0,0,0,0,62,[9833],[9833],[9834],[9834],[9834],[9834]
303,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
304,0,0,0,0,0,0,51,[10643],[10643],[10644],[10644],[10644],[10644]
305,0,0,0,0,0,0,51,[6090],[6090],[6090],[6090],[6090],[6090]
306,0,0,0,0,0,0,54,[6090],[6090],[6090],[6090],[6090],[6090]
307,0,0,0,0,0,0,64,[1056],[1056],[1056],[1056],[1056],[1056]
308,0,0,0,0,0,0,61,[1056],[1056],[1056],[1056],[1056],[1056]
309,0,0,0,0,0,0,56,[5068],[5068],[5068],[5068],[5068],[5068]
310,0,0,0,0,0,0,60,[10388],[10388],[10389],[10389],[10389],[10389]
311,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
312,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
313,0,0,0,0,0,0,77,[2586],[2586],[2586],[2586],[2586],[2586]
314,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
315,0,0,0,0,0,0,55,[2084],[2084],[2084],[2084],[2084],[2084]
316,0,0,0,0,0,0,59,[2586],[2586],[2586],[2586],[2586],[2586]
317,0,0,0,0,0,0,53,[3096],[3096],[3096],[3096],[3096],[3096]
318,0,0,0,0,0,0,54,[1056],[1056],[1056],[1056],[1056],[1056]
319,0,0,0,0,0,0,57,[9218],[9218],[9219],[9219],[9219],[9219]
320,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
321,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
322,0,0,0,0,0,0,52,[5068],[5068],[5068],[5068],[5068],[5068]
323,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
324,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
325,0,0,0,0,0,0,57,[4578],[4578],[4578],[4578],[4578],[4578]
326,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
327,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
328,0,0,0,0,0,0,56,[8888],[8888],[8889],[8889],[8889],[8889]
329,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
330,0,0,0,0,0,0,63,[10643],[10643],[10644],[10644],[10644],[10644]
331,0,0,0,0,0,0,59,[7746],[7746],[7746],[7746],[7746],[7746]
332,0,0,0,0,0,0,65,[10643],[10643],[10644],[10644],[10644],[10644]
333,0,0,0,0,0,0,59,[1574],[1574],[1574],[1574],[1574],[1574]
334,0,0,0,0,0,0,53,[2586],[2586],[2586],[2586],[2586],[2586]
335,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
336,0,0,0,0,0,0,62,[10643],[10643],[10644],[10644],[10644],[10644]
337,0,0,0,0,0,0,50,[10643],[10643],[10644],[10644],[10644],[10644]
338,0,0,0,0,0,0,58,[2586],[2586],[2586],[2586],[2586],[2586]
339,0,0,0,0,0,0,63,[1574],[1574],[1574],[1574],[1574],[1574]
340,0,0,0,0,0,0,54,[1574],[1574],[1574],[1574],[1574],[1574]
341,0,0,0,0,0,0,67,[8888],[8888],[8889],[8889],[8889],[8889]
342,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
343,0,0,0,0,0,0,61,[1574],[1574],[1574],[1574],[1574],[1574]
344,0,0,0,0,0,0,56,[2586],[2586],[2586],[2586],[2586],[2586]
345,0,0,0,0,0,0,62,[4578],[4578],[4578],[4578],[4578],[4578]
346,0,0,0,0,0,0,63,[10643],[10643],[10644],[10644],[10644],[10644]
347,0,0,0,0,0,0,53,[10643],[10643],[10644],[10644],[10644],[10644]
348,0,0,0,0,0,0,60,[2586],[2586],[2586],[2586],[2586],[2586]
349,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
350,0,0,0,0,0,0,62,[7200],[7200],[7200],[7200],[7200],[7200]
351,0,0,0,0,0,0,59,[9833],[9833],[9834],[9834],[9834],[9834]
352,0,0,0,0,0,0,66,[10388],[10388],[10389],[10389],[10389],[10389]
353,0,0,0,0,0,0,55,[2084],[2084],[2084],[2084],[2084],[2084]
354,0,0,0,0,0,0,61,[1056],[1056],[1056],[1056],[1056],[1056]
355,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
356,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
357,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
358,0,0,0,0,0,0,56,[7746],[7746],[7746],[7746],[7746],[7746]
359,0,0,0,0,0,0,60,[10643],[10643],[10644],[10644],[10644],[10644]
360,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
361,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
362,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
363,0,0,0,0,0,0,57,[3096],[3096],[3096],[3096],[3096],[3096]
364,0,0,0,0,0,0,56,[4092],[4092],[4092],[4092],[4092],[4092]
365,0,0,0,0,0,0,55,[6090],[6090],[6090],[6090],[6090],[6090]
366,0,0,0,0,0,0,61,[1056],[1056],[1056],[1056],[1056],[1056]
367,0,0,0,0,0,0,53,[3598],[3598],[3598],[3598],[3598],[3598]
368,0,0,0,0,0,0,64,[6090],[6090],[6090],[6090],[6090],[6090]
369,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
370,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
371,0,0,0,0,0,0,57,[10643],[10643],[10644],[10644],[10644],[10644]
372,0,0,0,0,0,0,51,[10643],[10643],[10644],[10644],[10644],[10644]
373,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
374,0,0,0,0,0,0,52,[5068],[5068],[5068],[5068],[5068],[5068]
375,0,0,0,0,0,0,59,[10118],[10118],[10119],[10119],[10119],[10119]
376,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
377,0,0,0,0,0,0,55,[10643],[10643],[10644],[10644],[10644],[10644]
378,0,0,0,0,0,0,56,[10118],[10118],[10119],[10119],[10119],[10119]
379,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
380,0,0,0,0,0,0,53,[10643],[10643],[10644],[10644],[10644],[10644]
381,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
382,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
383,0,0,0,0,0,0,62,[6090],[6090],[6090],[6090],[6090],[6090]
384,0,0,0,0,0,0,56,[6090],[6090],[6090],[6090],[6090],[6090]
385,0,0,0,0,0,0,59,[2586],[2586],[2586],[2586],[2586],[2586]
386,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
387,0,0,0,0,0,0,57,[5068],[5068],[5068],[5068],[5068],[5068]
388,0,0,0,0,0,0,56,[10643],[10643],[10644],[10644],[10644],[10644]
389,0,0,0,0,0,0,56,[3096],[3096],[3096],[3096],[3096],[3096]
390,0,0,0,0,0,0,60,[7746],[7746],[7746],[7746],[7746],[7746]
391,0,0,0,0,0,0,65,[1056],[1056],[1056],[1056],[1056],[1056]
392,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
393,0,0,0,0,0,0,56,[3598],[3598],[3598],[3598],[3598],[3598]
394,0,0,0,0,0,0,64,[7746],[7746],[7746],[7746],[7746],[7746]
395,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
396,0,0,0,0,0,0,55,[9533],[9533],[9534],[9534],[9534],[9534]
397,0,0,0,0,0,0,58,[10643],[10643],[10644],[10644],[10644],[10644]
398,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
399,0,0,0,0,0,0,62,[4578],[4578],[4578],[4578],[4578],[4578]
400,0,0,0,0,0,0,48,[10118],[10118],[10119],[10119],[10119],[10119]
401,0,0,0,0,0,0,63,[10643],[10643],[10644],[10644],[10644],[10644]
402,0,0,0,0,0,0,61,[6642],[6642],[6642],[6642],[6642],[6642]
403,0,0,0,0,0,0,63,[1574],[1574],[1574],[1574],[1574],[1574]
404,0,0,0,0,0,0,60,[9533],[9533],[9534],[9534],[9534],[9534]
405,0,0,0,0,0,0,61,[10643],[10643],[10644],[10644],[10644],[10644]
406,0,0,0,0,0,0,53,[3096],[3096],[3096],[3096],[3096],[3096]
407,0,0,0,0,0,0,60,[4092],[4092],[4092],[4092],[4092],[4092]
408,0,0,0,0,0,0,59,[5068],[5068],[5068],[5068],[5068],[5068]
409,0,0,0,0,0,0,64,[10643],[10643],[10644],[10644],[10644],[10644]
410,0,0,0,0,0,0,60,[4092],[4092],[4092],[4092],[4092],[4092]
411,0,0,0,0,0,0,60,[8543],[8543],[8544],[8544],[8544],[8544]
412,0,0,0,0,0,0,57,[9833],[9833],[9834],[9834],[9834],[9834]
413,0,0,0,0,0,0,62,[4092],[4092],[4092],[4092],[4092],[4092]
414,0,0,0,0,0,0,54,[4092],[4092],[4092],[4092],[4092],[4092]
415,0,0,0,0,0,0,50,[1056],[1056],[1056],[1056],[1056],[1056]
416,0,0,0,0,0,0,55,[4092],[4092],[4092],[4092],[4092],[4092]
417,0,0,0,0,0,0,51,[10643],[10643],[10644],[10644],[10644],[10644]
418,0,0,0,0,0,0,55,[8543],[8543],[8544],[8544],[8544],[8544]
419,0,0,0,0,0,0,56,[2084],[2084],[2084],[2084],[2084],[2084]
420,0,0,0,0,0,0,57,[10388],[10388],[10389],[10389],[10389],[10389]
421,0,0,0,0,0,0,58,[1056],[1056],[1056],[1056],[1056],[1056]
422,0,0,0,0,0,0,57,[2586],[2586],[2586],[2586],[2586],[2586]
423,0,0,0,0,0,0,55,[4092],[4092],[4092],[4092],[4092],[4092]
424,0,0,0,0,0,0,62,[2084],[2084],[2084],[2084],[2084],[2084]
425,0,0,0,0,0,0,56,[1056],[1056],[1056],[1056],[1056],[1056]
426,0,0,0,0,0,0,57,[4578],[4578],[4578],[4578],[4578],[4578]
427,0,0,0,0,0,0,58,[1056],[1056],[1056],[1056],[1056],[1056]
428,0,0,0,0,0,0,55,[3096],[3096],[3096],[3096],[3096],[3096]
429,0,0,0,0,0,0,62,[2586],[2586],[2586],[2586],[2586],[2586]
430,0,0,0,0,0,0,56,[2586],[2586],[2586],[2586],[2586],[2586]
431,0,0,0,0,0,0,58,[10388],[10388],[10389],[10389],[10389],[10389]
432,0,0,0,0,0,0,59,[6642],[6642],[6642],[6642],[6642],[6642]
433,0,0,0,0,0,0,54,[10643],[10643],[10644],[10644],[10644],[10644]
434,0,0,0,0,0,0,60,[1574],[1574],[1574],[1574],[1574],[1574]
435,0,0,0,0,0,0,59,[9833],[9833],[9834],[9834],[9834],[9834]
436,0,0,0,0,0,0,66,[1574],[1574],[1574],[1574],[1574],[1574]
437,0,0,0,0,0,0,60,[9218],[9218],[9219],[9219],[9219],[9219]
438,0,0,0,0,0,0,59,[10643],[10643],[10644],[10644],[10644],[10644]
